DeviceCode,DeviceCategoryCode,DeviceCategoryName
COASTGUARDAIS003160169,AISRECEIVER,Automatic Identification Systems (AIS) Receiver
COASTGUARDAIS003160185,AISRECEIVER,Automatic Identification Systems (AIS) Receiver
COASTGUARDAIS316001041,AISRECEIVER,Automatic Identification Systems (AIS) Receiver
COASTGUARDAISNETWORK,NETWORKAGGREGATOR,Network Aggregator
CODAR132016479,OCEANOGRAPHICRADAR,Oceanographic Radar System
CODAR132016480,OCEANOGRAPHICRADAR,Oceanographic Radar System
CODAR25VATK,OCEANOGRAPHICRADAR,Oceanographic Radar System
CODAR25VCOL,OCEANOGRAPHICRADAR,Oceanographic Radar System
CODAR25VDIG,OCEANOGRAPHICRADAR,Oceanographic Radar System
CODAR25VGPT,OCEANOGRAPHICRADAR,Oceanographic Radar System
CODAR25VION,OCEANOGRAPHICRADAR,Oceanographic Radar System
CODAR25VRID,OCEANOGRAPHICRADAR,Oceanographic Radar System
CODAR25VSPT,OCEANOGRAPHICRADAR,Oceanographic Radar System
CODARARRAY01,OCEANOGRAPHICRADAR,Oceanographic Radar System
CODARZZXXXX,OCEANOGRAPHICRADAR,Oceanographic Radar System
CODARZZYYYY,OCEANOGRAPHICRADAR,Oceanographic Radar System
COMMUNITY_FISHERS_NODE,NODE,Node
COMMUNITY_FISHERS_SET1,PLATFORM,Platform
COMMUNITY_FISHERS_SET2,PLATFORM,Platform
COMMUNITY_FISHERS_TESTPLATFORM,PLATFORM,Platform
CONEMTECHS50A003031,PTP_CAN,PTP Can
CONEMTECHS50A003084,PTP_CAN,PTP Can
CORAS300KHZMASTER,CORAS,Cabled Observatory Reciprocal Acoustic Scintillation
CORAS300KHZSLAVE,CORAS,Cabled Observatory Reciprocal Acoustic Scintillation
CORK-1026,CORK,CORK
CORK-1027C,CORK,CORK
CORK-1364A,CORK,CORK
CORK-858G,CORK,CORK
CORONATIONGULFPATROL,PLATFORM,Platform
CRAWLER_CAM_11003,VIDEOCAM,Video Camera
CRAWLER_REARLIGHT,CAMLIGHTS,Camera Lights
CRAWLER_REARLIGHT2,CAMLIGHTS,Camera Lights
CRAWLERCAM22669,VIDEOCAM,Video Camera
CRAWLERCAM22788,VIDEOCAM,Video Camera
CrawlerIA2,WALLY,Wally
CRAWLERPLUSLIGHT,WALLY,Wally
CROWVIRTUALNODE,NODE,Node
CRTC55575,HYDROPHONE,Hydrophone
CRTC55576,HYDROPHONE,Hydrophone
CSCABLEINNOVATOR,PLATFORM,Platform
CSCICR800-DL14853,DLRAD,Campbell Scientific Datalogger
CSGLOBALSENTINEL,PLATFORM,Platform
CSILEDESEIN,PLATFORM,Platform
CSWAVEVENTURE,PLATFORM,Platform
CTECAXYSHYBRIDTHB0961,PLATFORM,Platform
CUMBERLANDSTN,ADAPTER,Adapter
CURRENTMETER_HPB,ADCP2MHZ,ADCP 2 MHz
CVGEORGIATRANSPORTER,PLATFORM,Platform
DALHOUSIEMICROBIAL,MBIOSENSOR,Microbial Sensor
DAVIS6162AM140708075,METSTN,Meteorological Station
DAVIS6162AM140708077,METSTN,Meteorological Station
DAVIS6162AM140708078,METSTN,Meteorological Station
DAVIS6162AM140708091,METSTN,Meteorological Station
DAVIS6162AM140708093,METSTN,Meteorological Station
DAVIS6162C,METSTN,Meteorological Station
DAVIS6162CA111110P024,METSTN,Meteorological Station
DAVIS6162W,METSTN,Meteorological Station
dcarc1.dc.neptune,SERVER,Server
dcdrv1.dc.onc,SERVER,Server
dctsk01.dc.neptune,SERVER,Server
dctsk02.dc.neptune,SERVER,Server
dctsk03.dc.neptune,SERVER,Server
dctsk04.dc.neptune,SERVER,Server
dctsk05.dc.neptune,SERVER,Server
dctsk06.dc.neptune,SERVER,Server
DEASESTRAITFPATROL,PLATFORM,Platform
DEEPDISCOVERERNAV01,NAV,Navigation
DELLWOODSEAMOUNTMOORING,PLATFORM,Platform
DEVMEDIA,VIDEOSERVER,Video Server
DFKISTRUCTUREDLIGHTSYSTEM01,VIDEOCAM,Video Camera
DIDSON3000SN374,MBPROFILESONAR,Multibeam Non-rotating Sonar
DIGBYISLANDJVM,ADAPTER,Adapter
DIGITALYACHTAISNET1302-0097-01,AISRECEIVER,Automatic Identification Systems (AIS) Receiver
DIGITALYACHTAISNET1302-0098-01,AISRECEIVER,Automatic Identification Systems (AIS) Receiver
DIGITALYACHTAISNET1302-0100-01,AISRECEIVER,Automatic Identification Systems (AIS) Receiver
DIGITALYACHTAISNET1315-0006-01,AISRECEIVER,Automatic Identification Systems (AIS) Receiver
DORADODISCOVERY,PLATFORM,Platform
DPG-1,DPG,Differential Pressure Gauge
DPG-3,DPG,Differential Pressure Gauge
DRAGONFISHSUBC12047,VIDEOCAM,Video Camera
DRAGONFISHSUBC13112,VIDEOCAM,Video Camera
DRAGONFISHSUBC13113,VIDEOCAM,Video Camera
DRAGONFISHSUBC13116,VIDEOCAM,Video Camera
DRAGONFISHSUBC15375,VIDEOCAM,Video Camera
DRDCIRIDIUMMESSAGINGDEVICE01,NODE,Node
DRIFTERROOTNODE,NODE,Node
DS-DIGITALYACHTAISNET1315-0006-01,AISSOURCE,Automatic Identification Systems (AIS) Data Source
EEWAGGREGATOR01,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR02,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR03,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR04,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR05,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR06,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR07,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR08,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR09,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR10,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR11,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR12,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR13,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR14,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR15,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR16,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR17,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR18,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR19,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR20,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR21,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR22,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR23,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR24,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR25,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR26,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR27,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR28,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR29,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR30,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR31,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR33,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR34,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR35,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR36,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR37,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR38,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR39,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR40,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR41,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR42,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWAGGREGATOR43,EEWAGGREGATOR,Earthquake Early Warning System Aggregator
EEWROOTNODE,NODE,Node
ELIZADOMESTN,ADAPTER,Adapter
END_RCN_SJB1,JB,Junction Box
ENDEAVOURBU,BU,Branching Unit
ETHERTEKRMS300SN0050C2538839,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538919,ADAPTER,Adapter
ETHERTEKRMS300SN0050C253891B,ADAPTER,Adapter
ETHERTEKRMS300SN0050C253891C,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538967,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538974,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538981,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538988,ADAPTER,Adapter
ETHERTEKRMS300SN0050C253898A,ADAPTER,Adapter
ETHERTEKRMS300SN0050C253898D,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538992,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538996,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538998,ADAPTER,Adapter
ETHERTEKRMS300SN0050C25389AA,ADAPTER,Adapter
ETHERTEKRMS300SN0050C25389AB,ADAPTER,Adapter
ETHERTEKRMS300SN0050C25389AC,ADAPTER,Adapter
ETHERTEKRMS300SN0050C25389B5,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538A76,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AAD,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AAE,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AB6,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AB7,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538ABC,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AC2,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AC3,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AC4,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AC5,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AC7,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AC8,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538ADB,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AE7,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AE8,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AE9,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AEA,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AEB,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AED,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AEE,ADAPTER,Adapter
ETHERTEKRMS300SN0050C2538AEF,ADAPTER,Adapter
EVNAUTILUSNAV01,NAV,Navigation
extshore1.dc.onc,SERVER,Server
fahar.eew.onc,SERVER,Server
FAIRHARBOURSTN,ADAPTER,Adapter
FALCONCAM,ROV_CAMERA,ROV Camera
FALKOR_ROSETTE,PLATFORM,Platform
FALKOR_SHIP,PLATFORM,Platform
FANNYBAYMAC,PLATFORM,Platform
FERRY_NODE_QOB,NODE,Node
FERRYCELLULARMODEM,MODEM,Modem
FOLGER_DEEP,JB,Junction Box
FOLGER_SHALLOW,JB,Junction Box
FOLGERBU1,BU,Branching Unit
FOLGERBU2,BU,Branching Unit
FORCEROOTNODE,NODE,Node
FRANMETSG051E273,METHSENSOR,Methane Sensor
FRANMETST19E303,METHSENSOR,Methane Sensor
FSINXIC1622,CTD,CTD
GARMIN17XGPS,NAV,Navigation
GARMIN19XGPS2J5000532,NAV,Navigation
GARMIN19XGPS2J5005224,NAV,Navigation
GARMIN19XGPS2J5036212,NAV,Navigation
GARMIN19XGPS2J5048010,NAV,Navigation
GARMIN19XGPS2J5059603,NAV,Navigation
GARMIN19XGPS2J5059610,NAV,Navigation
GARMINGPSMAP62ST211006242,NAV,Navigation
GEOSENSESEISMO114,SPS,Short Period Seismometer
GEOSENSESEISMO115,SPS,Short Period Seismometer
GEOSENSESEISMO116,SPS,Short Period Seismometer
GEOSENSESEISMO118,SPS,Short Period Seismometer
GEOSPACEHS13C_238328,SPS,Short Period Seismometer
GEOSPECTRUM033,HYDROPHONE,Hydrophone
GEOSPECTRUM152,HYDROPHONE,Hydrophone
GEOSPECTRUM157,HYDROPHONE,Hydrophone
GEOSPECTRUM197,HYDROPHONE,Hydrophone
GEOSPECTRUM230,HYDROPHONE,Hydrophone
GEOSPECTRUM232,HYDROPHONE,Hydrophone
GEOSPECTRUM236,HYDROPHONE,Hydrophone
GEOSPECTRUM239,HYDROPHONE,Hydrophone
GEOSPECTRUM35,HYDROPHONE,Hydrophone
GEOSPECTRUM512,HYDROPHONE,Hydrophone
GEOSPECTRUM531,HYDROPHONE,Hydrophone
GEOSPECTRUM534,HYDROPHONE,Hydrophone
GEOSPECTRUM565,HYDROPHONE,Hydrophone
GEOSPECTRUM568,HYDROPHONE,Hydrophone
GEOSPECTRUM569,HYDROPHONE,Hydrophone
GEOSPECTRUM570,HYDROPHONE,Hydrophone
GEOSPECTRUMAMAR127,HYDROPHONE,Hydrophone
GEOSPECTRUMAMAR144,HYDROPHONE,Hydrophone
GEOSPECTRUMAMAR145,HYDROPHONE,Hydrophone
GEOSPECTRUMAMAR194,HYDROPHONE,Hydrophone
GEOSPECTRUMAMAR197,HYDROPHONE,Hydrophone
GEOSPECTRUMM8Q764,HYDROPHONE,Hydrophone
GEOSPECTRUMM8QAMAR143,HYDROPHONE,Hydrophone
GJOAHAVENFPATROL,PLATFORM,Platform
GLIDEREXPEDITIONLEADER,PLATFORM,Platform
GliderIridiumSatelliteModem,NODE,Node
GOLDRIVERSTN,ADAPTER,Adapter
GOPROCAMERACHDHX302H38B09133F05D8,ROV_CAMERA,ROV Camera
GOPROCAMERAHDHEROHD10311030197,ROV_CAMERA,ROV Camera
GRASSHOPPER_3DCAM_01,CAMERA_3D,3D Camera
GSCACC02473,ACCELEROMETER,Accelerometer
GSCACC02474,ACCELEROMETER,Accelerometer
GSCACC02475,ACCELEROMETER,Accelerometer
GSCACC02476,ACCELEROMETER,Accelerometer
GSCACCNETWORK,NETWORKAGGREGATOR,Network Aggregator
GSCACCVIRTUALNODE,NODE,Node
GURALPBBSEISMO2216,BBS,Broadband Seismometer
GURALPBBSEISMO2217,BBS,Broadband Seismometer
GURALPBBSEISMO2218,BBS,Broadband Seismometer
GURALPBBSEISMO2533,BBS,Broadband Seismometer
GURALPBBSEISMO5218,BBS,Broadband Seismometer
GURALPBBSEISMO5223,BBS,Broadband Seismometer
GURALPSEISMOT1065,BBS,Broadband Seismometer
GURALPSMA_T5CP4,ACCELEROMETER,Accelerometer
GURALPSMA_T5CP5,ACCELEROMETER,Accelerometer
GURALPSMA_T5O75,ACCELEROMETER,Accelerometer
GURALPSMA_T5O76,ACCELEROMETER,Accelerometer
GURALPSMA_T5O77C,ACCELEROMETER,Accelerometer
GURALPSMA_T5S27C,ACCELEROMETER,Accelerometer
HARBOURCLEARWATER,PLATFORM,Platform
HATISLANDPATROL,PLATFORM,Platform
HD_PANASONIC_SYSTEM,CAMSYSTEM,Camera System
HDIA,ADAPTER,Adapter
HECATESTRAITARRAY,OCEANOGRAPHICRADAR,Oceanographic Radar System
HEMISPHEREGNSSGPS-C14360018202308,NAV,Navigation
HEMISPHEREGNSSGPS-C14360018202341,NAV,Navigation
HEMISPHEREGNSSGPS-C14360018202663,NAV,Navigation
HERBSTN,ADAPTER,Adapter
HERCULES_ROV,PLATFORM,Platform
HERCULESNAV01,NAV,Navigation
HERCULESROVINSPACZEUSPLUS,ROV_CAMERA,ROV Camera
HOLBERGSTN,ADAPTER,Adapter
HOLOSEAMICROSN045500040894,PLANKTONCAMSYSTEM,Plankton Camera System
HONEYWELL_HMR3300_ORIENTATION_22024774,ORIENTATION,Orientation
HONEYWELLHMR3300ORIENTATION30333,ORIENTATION,Orientation
HONEYWELLHMR3300ORIENTATION30927,ORIENTATION,Orientation
HONEYWELLHMR3300ORIENTATION31009,ORIENTATION,Orientation
HONEYWELLHMR3300ORIENTATION31043,ORIENTATION,Orientation
HONEYWELLHMR3300ORIENTATION31599,ORIENTATION,Orientation
HONEYWELLHMR3300ORIENTATION31932,ORIENTATION,Orientation
HONEYWELLHMR3300ORIENTATION31963,ORIENTATION,Orientation
HONEYWELLHMR3300ORIENTATION32116,ORIENTATION,Orientation
HONEYWELLHMR3300ORIENTATION32117,ORIENTATION,Orientation
HONEYWELLHMR3300ORIENTATION32328,ORIENTATION,Orientation
HONEYWELLHMR3300ORIENTATION5877,ORIENTATION,Orientation
HP,TARRAY,Temperature Array
HROVARIANE,PLATFORM,Platform
HS_CURRENT_METER_2001,CURRENTMETER,Current Meter
HTI96MIN400008,HYDROPHONE,Hydrophone
HTI96MIN400009,HYDROPHONE,Hydrophone
HTI96MIN400010,HYDROPHONE,Hydrophone
HTI96MIN400011,HYDROPHONE,Hydrophone
HTI99UHF1112001,HYDROPHONE,Hydrophone
HTI99UHF1112002,HYDROPHONE,Hydrophone
HTI99UHF1112003,HYDROPHONE,Hydrophone
HTI99UHF1112004,HYDROPHONE,Hydrophone
HTI99UHF1112005,HYDROPHONE,Hydrophone
HYDROPTICUVP103,PLANKTONCAMSYSTEM,Plankton Camera System
IceBuoy_300034012578110,ICE_BUOY,Ice Buoy
IceBuoy_300034013418560,ICE_BUOY,Ice Buoy
IceBuoy_300034013853150,ICE_BUOY,Ice Buoy
IceBuoy_300234011032990,ICE_BUOY,Ice Buoy
IceBuoy_300234060270140,ICE_BUOY,Ice Buoy
IceBuoy_300234060272140,ICE_BUOY,Ice Buoy
IceBuoy_300234060273160,ICE_BUOY,Ice Buoy
IceBuoy_300234060591000,ICE_BUOY,Ice Buoy
IceBuoy_300234060594000,ICE_BUOY,Ice Buoy
IceBuoy_300234061876260,ICE_BUOY,Ice Buoy
IceBuoy_300234063480820,ICE_BUOY,Ice Buoy
IceBuoy_300234063481820,ICE_BUOY,Ice Buoy
IceBuoy_300234063488820,ICE_BUOY,Ice Buoy
IceBuoy_300234065061200,ICE_BUOY,Ice Buoy
IceBuoy_316021441,ICE_BUOY,Ice Buoy
IceBuoy_ID300234060272140,ICE_BUOY,Ice Buoy
ICHYDROPHONE201109,HYDROPHONE,Hydrophone
ICHYDROPHONE203,HYDROPHONE,Hydrophone
ICHYDROPHONE216,HYDROPHONE,Hydrophone
ICLISTENAF2504,HYDROPHONE,Hydrophone
ICLISTENAF2522,HYDROPHONE,Hydrophone
ICLISTENAF2523,HYDROPHONE,Hydrophone
ICLISTENAF2534,HYDROPHONE,Hydrophone
ICLISTENAF2545,HYDROPHONE,Hydrophone
ICLISTENAF2548,HYDROPHONE,Hydrophone
ICLISTENAF2556,HYDROPHONE,Hydrophone
ICLISTENHF1205,HYDROPHONE,Hydrophone
ICLISTENHF1208,HYDROPHONE,Hydrophone
ICLISTENHF1251,HYDROPHONE,Hydrophone
ICLISTENHF1252,HYDROPHONE,Hydrophone
ICLISTENHF1253,HYDROPHONE,Hydrophone
ICLISTENHF1266,HYDROPHONE,Hydrophone
ICLISTENHF1280,HYDROPHONE,Hydrophone
ICLISTENHF1281,HYDROPHONE,Hydrophone
ICLISTENHF1283,HYDROPHONE,Hydrophone
ICLISTENHF1288,HYDROPHONE,Hydrophone
ICLISTENHF1289,HYDROPHONE,Hydrophone
ICLISTENHF1293,HYDROPHONE,Hydrophone
ICLISTENHF1332,HYDROPHONE,Hydrophone
ICLISTENHF1333,HYDROPHONE,Hydrophone
ICLISTENHF1349,HYDROPHONE,Hydrophone
ICLISTENHF1350,HYDROPHONE,Hydrophone
ICLISTENHF1351,HYDROPHONE,Hydrophone
ICLISTENHF1352,HYDROPHONE,Hydrophone
ICLISTENHF1353,HYDROPHONE,Hydrophone
ICLISTENHF1354,HYDROPHONE,Hydrophone
ICLISTENHF1368,HYDROPHONE,Hydrophone
ICLISTENHF1376,HYDROPHONE,Hydrophone
ICLISTENHF1380,HYDROPHONE,Hydrophone
ICLISTENHF1381,HYDROPHONE,Hydrophone
ICLISTENHF1545,HYDROPHONE,Hydrophone
ICLISTENHF1560,HYDROPHONE,Hydrophone
ICLISTENHF1561,HYDROPHONE,Hydrophone
ICLISTENHF1744,HYDROPHONE,Hydrophone
ICLISTENHF1822,HYDROPHONE,Hydrophone
ICLISTENHF1823,HYDROPHONE,Hydrophone
ICLISTENHF9449,HYDROPHONE,Hydrophone
ICLISTENHFRB91693,HYDROPHONE,Hydrophone
ICLISTENLF215,HYDROPHONE,Hydrophone
ICLISTENLF223,HYDROPHONE,Hydrophone
ICLISTENLF224,HYDROPHONE,Hydrophone
ICP_LIGHT,CAMLIGHTS,Camera Lights
ICTALK-101,SOUNDSOURCE,Sound Source
IFREMERPIEZO01,PIEZOMETER,Piezometer
IFREMERTEMPOBIOFOUL01,BIOFOULING,Anti-Biofouling Device
IFREMERTEMPOCHEMINI01,CHEMINI,CHEMINI
IFREMERTEMPOLIGHTS01,CAMLIGHTS,Camera Lights
IFREMERTEMPOLIGHTS02,CAMLIGHTS,Camera Lights
IFREMERTEMPOTPROBES01,TARRAY,Temperature Array
IMAGENEX837AMBSONAR4284,ECHOSOUNDERHYDMB,"Echosounder, Hydrographic Multibeam"
IMAGENEX837B5756,MBROTARYSONAR,Multibeam Rotary Sonar
IMENCODSC2594,DSC,Still Camera
IMENCOTIGERSHARKCAM2857,DSC,Still Camera
IMG881A3898,PROFILESONAR,Profiling Sonar
IMG881A3899,IMGROTARYSONAR,Imaging Rotary Sonar
IMG881A5714,IMGROTARYSONAR,Imaging Rotary Sonar
IMG881A5715,PROFILESONAR,Profiling Sonar
INSITEMINIZEUSJASON2BROWCAM,ROV_CAMERA,ROV Camera
INSITEMINIZEUSJASON2PILOTCAM,ROV_CAMERA,ROV Camera
INSITEMINIZEUSJASON2SCICAM,ROV_CAMERA,ROV Camera
INSITEPEGASUSJASON2DOWNCAM,ROV_CAMERA,ROV Camera
INSITEZEUSPLUS_DEEPDISCOVERER,ROV_CAMERA,ROV Camera
INSPACMINIZEUS120,ROV_CAMERA,ROV Camera
INSPACMINIZEUSHDCAM116,ROV_CAMERA,ROV Camera
INSPACMINIZEUSHDCAM134,ROV_CAMERA,ROV Camera
INSPACMINIZEUSHDCAMBOOTS,ROV_CAMERA,ROV Camera
INSPACZEUS017,ROV_CAMERA,ROV Camera
IONASS0001,ADAPTER,Adapter
iORELAYTAAK01007416,ADAPTER,Adapter
iORELAYTAAK01040112,ADAPTER,Adapter
iORELAYTAAK01040133,ADAPTER,Adapter
iORELAYTAAK01040298,ADAPTER,Adapter
iORELAYTABE01056868,ADAPTER,Adapter
iORELAYTABE01056904,ADAPTER,Adapter
iORELAYTABE01056924,ADAPTER,Adapter
iORELAYTABHC1037669,ADAPTER,Adapter
iORELAYTABHC1037724,ADAPTER,Adapter
iORELAYTABKC1007320,ADAPTER,Adapter
iORELAYTABKC1007377,ADAPTER,Adapter
iORELAYTABKC1007379,ADAPTER,Adapter
iORELAYTABKC1035023,ADAPTER,Adapter
iORELAYTABLC1067321,ADAPTER,Adapter
iORELAYTABLC1067345,ADAPTER,Adapter
iORELAYTABLC1067517,ADAPTER,Adapter
iORELAYTABLC1067526,ADAPTER,Adapter
iORELAYTACAC1014435,ADAPTER,Adapter
iORELAYTACAC1014464,ADAPTER,Adapter
iORELAYTACAC1014465,ADAPTER,Adapter
iORELAYTACAC1014640,ADAPTER,Adapter
iORELAYTACAC1077494,ADAPTER,Adapter
iORELAYTACAC1077508,ADAPTER,Adapter
iORELAYTACBC1018095,ADAPTER,Adapter
iORELAYTACBC1018110,ADAPTER,Adapter
iORELAYTACBC1018205,ADAPTER,Adapter
iORELAYTACBC1018254,ADAPTER,Adapter
iORELAYTACDC1046666,ADAPTER,Adapter
iORELAYTACGC1012867,ADAPTER,Adapter
iORELAYTADAC1027405,ADAPTER,Adapter
iORELAYTADAC1027414,ADAPTER,Adapter
iORELAYTADAC1027423,ADAPTER,Adapter
iORELAYTADAC1027426,ADAPTER,Adapter
iORELAYTADAC1027432,ADAPTER,Adapter
iORELAYTADFC1007695,ADAPTER,Adapter
iORELAYTADFC1007725,ADAPTER,Adapter
iORELAYTADFC1007769,ADAPTER,Adapter
iORELAYTADFC1007805,ADAPTER,Adapter
iORELAYTAEBC1054422,ADAPTER,Adapter
iORELAYTAEBC1054432,ADAPTER,Adapter
iORELAYTAEBC1054464,ADAPTER,Adapter
iORELAYTAEBC1054496,ADAPTER,Adapter
iORELAYTAEBC1054520,ADAPTER,Adapter
iORELAYTAEBC1054771,ADAPTER,Adapter
iORELAYTAECC1039178,ADAPTER,Adapter
iORELAYTAECCC1039405,ADAPTER,Adapter
iORELAYTAEDC1021144,ADAPTER,Adapter
iORELAYTAEGC1070612,ADAPTER,Adapter
iORELAYTAEGC1070625,ADAPTER,Adapter
iORELAYTAEGC1070629,ADAPTER,Adapter
iORELAYTAEGC1070647,ADAPTER,Adapter
iORELAYTAEGC1070663,ADAPTER,Adapter
iORELAYTAEGC1070689,ADAPTER,Adapter
iORELAYTAEGC1070691,ADAPTER,Adapter
iORELAYTAEGC1070709,ADAPTER,Adapter
iORELAYTAEGC1070710,ADAPTER,Adapter
IOS3HYDARR01,HYDROPHONE,Hydrophone
IOS3HYDARR02,HYDROPHONE,Hydrophone
IOS3HYDARR03,HYDROPHONE,Hydrophone
IOSDRIFTER10,DRIFTER,Drifter Buoy
IOSDRIFTER100,DRIFTER,Drifter Buoy
IOSDRIFTER101,DRIFTER,Drifter Buoy
IOSDRIFTER102,DRIFTER,Drifter Buoy
IOSDRIFTER103,DRIFTER,Drifter Buoy
IOSDRIFTER104,DRIFTER,Drifter Buoy
IOSDRIFTER105,DRIFTER,Drifter Buoy
IOSDRIFTER106,DRIFTER,Drifter Buoy
IOSDRIFTER107,DRIFTER,Drifter Buoy
IOSDRIFTER108,DRIFTER,Drifter Buoy
IOSDRIFTER109,DRIFTER,Drifter Buoy
IOSDRIFTER11,DRIFTER,Drifter Buoy
IOSDRIFTER110,DRIFTER,Drifter Buoy
IOSDRIFTER111,DRIFTER,Drifter Buoy
IOSDRIFTER112,DRIFTER,Drifter Buoy
IOSDRIFTER113,DRIFTER,Drifter Buoy
IOSDRIFTER114,DRIFTER,Drifter Buoy
IOSDRIFTER115,DRIFTER,Drifter Buoy
IOSDRIFTER116,DRIFTER,Drifter Buoy
IOSDRIFTER117,DRIFTER,Drifter Buoy
IOSDRIFTER118,DRIFTER,Drifter Buoy
IOSDRIFTER119,DRIFTER,Drifter Buoy
IOSDRIFTER12,DRIFTER,Drifter Buoy
IOSDRIFTER120,DRIFTER,Drifter Buoy
IOSDRIFTER121,DRIFTER,Drifter Buoy
IOSDRIFTER122,DRIFTER,Drifter Buoy
IOSDRIFTER123,DRIFTER,Drifter Buoy
IOSDRIFTER124,DRIFTER,Drifter Buoy
IOSDRIFTER125,DRIFTER,Drifter Buoy
IOSDRIFTER126,DRIFTER,Drifter Buoy
IOSDRIFTER127,DRIFTER,Drifter Buoy
IOSDRIFTER128,DRIFTER,Drifter Buoy
IOSDRIFTER129,DRIFTER,Drifter Buoy
